transaction_id,transaction_date,transaction_time,customer_id,customer_age,customer_gender,product_id,product_name,category,subcategory,price,quantity,discount,total_amount,payment_method,store_location,rating,is_returned,loyalty_member
TXN00139,2022-10-14,09:50:22,3b5abdf9,28,Female,PROD6952,Implemented analyzing approach,Health,Vitamins,5.38,4,0.22,16.79,Cash,"Port Feliciaview, Hawaii",3.0,False,True
TXN00140,2022-10-28,09:50:22,647f67ae,69,Male,PROD2506,Innovative static open system,Clothing,Accessories,56.82,2,0.0,113.64,Credit Card,"East Jasmine, Connecticut",2.2,False,False
TXN00141,2025-01-25,09:50:22,2f6ef194,68,Male,PROD5945,Right-sized explicit artificial intelligence,Health,Medical,56.14,3,0.25,126.32,E-Wallet,"Lynnside, Ohio",2.7,False,True
TXN00142,2022-09-24,09:50:22,a0a62fdc,60,Male,PROD1304,Balanced heuristic circuit,Automotive,Parts,1.99,2,0.0,3.98,Cash,"East Regina, Alabama",3.5,False,False
TXN00143,2025-04-30,09:50:22,702c92b1,54,Male,PROD9556,Up-sized demand-driven implementation,Home & Kitchen,Bedding,132.92,4,0.0,531.68,E-Wallet,"Owenville, Virginia",2.1,False,False
TXN00144,2023-01-18,09:50:22,d4512779,58,Male,PROD7757,Exclusive dynamic Graphical User Interface,Grocery,Beverages,35.2,3,0.0,105.6,E-Wallet,"Taylorton, Montana",,False,True
TXN00145,2023-01-23,09:50:22,3df1ac71,19,Male,PROD6087,Front-line non-volatile contingency,Home & Kitchen,Cookware,174.73,5,0.0,873.65,Debit Card,"New Candicemouth, Alabama",,False,False
TXN00146,2025-01-03,09:50:22,5ba1e819,68,Female,PROD3883,Robust optimizing capability,Toys,Educational,5.26,1,0.0,5.26,Cash,"Port Natalietown, New Mexico",1.5,False,True
TXN00147,2023-04-09,09:50:22,ec8bb6cb,22,Female,PROD6954,Networked neutral encoding,Books,Fiction,3.59,1,0.0,3.59,Credit Card,"Marshallmouth, Wisconsin",2.3,False,False
TXN00148,2023-10-30,09:50:22,5b54dce1,49,Male,PROD4900,Fully-configurable systematic migration,Toys,Dolls,40.44,2,0.23,62.28,Credit Card,"Robertton, Arkansas",3.1,False,False
TXN00149,2025-04-20,09:50:22,1a73c34c,27,Male,PROD3869,Organized discrete open system,Sports,Team Sports,35.94,5,0.0,179.7,Debit Card,"Taylorville, Vermont",,False,True
TXN00150,2024-09-18,09:50:22,d73a54f6,48,Male,PROD5550,Organized coherent alliance,Toys,Games,35.01,5,0.18,143.54,Credit Card,"Boyertown, Alaska",2.3,False,False
TXN00151,2023-07-13,09:50:22,9ae5b481,65,Male,PROD4926,Focused needs-based system engine,Sports,Yoga,36.93,3,0.0,110.79,Credit Card,"New Williemouth, Oregon",,False,False
TXN00152,2023-06-21,09:50:22,df3ca892,34,Female,PROD2478,Operative client-server encoding,Sports,Fitness,16.4,5,0.0,82.0,E-Wallet,"Port Laura, Indiana",2.6,False,False
TXN00153,2024-02-03,09:50:22,6b7831bc,68,Male,PROD5489,Managed analyzing orchestration,Beauty,Makeup,34.65,2,0.0,69.3,Cash,"Kendraport, Tennessee",4.5,False,False
TXN00154,2024-07-31,09:50:22,ab0349f4,70,Male,PROD5275,Ergonomic methodical attitude,Books,Educational,35.86,4,0.0,143.44,Cash,"Rodriguezmouth, South Dakota",,False,False
TXN00155,2024-06-08,09:50:22,91db81cf,58,Female,PROD3229,Fully-configurable regional attitude,Health,Wellness,15.71,3,0.0,47.13,Credit Card,"East Christopherburgh, Iowa",,True,True
TXN00156,2024-10-19,09:50:22,c3fdede5,56,Female,PROD6233,Networked incremental hardware,Beauty,Haircare,67.32,5,0.09,306.31,Bank Transfer,"Santiagoport, Kansas",,False,False
TXN00157,2025-03-30,09:50:22,6da0fefd,23,Female,PROD7022,Polarized next generation flexibility,Home & Kitchen,Cookware,153.17,2,0.0,306.34,Cash,"South Annport, Iowa",,False,False
TXN00158,2024-11-15,09:50:22,08872a1e,23,Female,PROD4248,Multi-layered attitude-oriented secured line,Health,Supplements,6.17,1,0.0,6.17,Bank Transfer,"Hernandezside, Rhode Island",,False,False
TXN00159,2023-01-08,09:50:22,5cfe3409,28,Male,PROD1231,Open-source bi-directional conglomeration,Electronics,Headphones,631.31,5,0.0,3156.55,Cash,"South Sherri, Arkansas",1.6,False,False
TXN00160,2023-09-25,09:50:22,eec9b164,36,Female,PROD7259,Robust explicit neural-net,Books,Educational,10.51,1,0.0,10.51,Debit Card,"South Rebeccaborough, Arkansas",1.8,False,False
TXN00161,2023-08-09,09:50:22,8f72bac7,68,Male,PROD1471,Robust analyzing collaboration,Health,Supplements,45.74,3,0.0,137.22,Debit Card,"Lake Susan, Wisconsin",2.7,False,True
TXN00162,2022-09-14,09:50:22,27adddcb,26,Female,PROD7513,Multi-tiered bi-directional functionalities,Health,First Aid,53.17,2,0.0,106.34,E-Wallet,"East Jonathan, Hawaii",1.3,False,False
TXN00163,2024-03-28,09:50:22,d37e1ed6,48,Female,PROD1745,Adaptive zero-defect toolset,Toys,Puzzles,13.59,3,0.19,33.02,Credit Card,"West Julietown, Ohio",,True,False
TXN00164,2022-06-18,09:50:22,571322c4,55,Male,PROD5264,Triple-buffered demand-driven database,Toys,Games,49.27,4,0.0,197.08,Debit Card,"West Derekburgh, Mississippi",,False,False
TXN00165,2023-08-20,09:50:22,55004037,38,Male,PROD3095,Total homogeneous hardware,Sports,Yoga,38.26,2,0.23,58.92,E-Wallet,"Brownburgh, Michigan",,False,False
TXN00166,2023-07-31,09:50:22,1090fbb8,51,Female,PROD8139,Extended needs-based project,Beauty,Haircare,46.44,4,0.0,185.76,Cash,"New Kellyport, Ohio",3.5,False,False
TXN00167,2022-05-20,09:50:22,17982a61,21,Male,PROD4000,Triple-buffered actuating website,Books,Non-Fiction,67.94,5,0.0,339.7,E-Wallet,"West Miguelborough, South Dakota",,True,True
TXN00168,2022-09-28,09:50:22,c64f48da,63,Female,PROD8499,Fundamental global capacity,Books,Educational,25.09,1,0.0,25.09,E-Wallet,"Richardsonside, New Hampshire",1.2,False,False
TXN00169,2022-09-03,09:50:22,7d05da8c,54,Male,PROD1067,Organic stable infrastructure,Home & Kitchen,Furniture,67.24,3,0.27,147.26,Debit Card,"Rebeccaberg, Georgia",4.3,False,False
TXN00170,2023-08-17,09:50:22,3ae98a81,36,Male,PROD7458,Diverse encompassing system engine,Toys,Action Figures,12.21,2,0.0,24.42,Credit Card,"Cooperbury, New Mexico",,False,False
TXN00171,2022-09-21,09:50:22,98341459,56,Male,PROD6397,Cross-platform uniform interface,Clothing,Kids,25.53,2,0.17,42.38,E-Wallet,"West Megantown, Iowa",2.8,False,False
TXN00172,2022-07-09,09:50:22,7e22e9d5,65,Male,PROD9964,Re-contextualized regional frame,Books,Children,28.46,5,0.27,103.88,Cash,"Karenmouth, New Mexico",,False,False
TXN00173,2024-03-12,09:50:22,b19aa0b0,28,Female,PROD7592,Operative reciprocal access,Toys,Games,36.82,2,0.0,73.64,E-Wallet,"Munozburgh, Nebraska",,False,False
TXN00174,2022-09-28,09:50:22,326b0976,61,Male,PROD6882,Networked composite matrices,Home & Kitchen,Furniture,139.37,3,0.0,418.11,E-Wallet,"Richardhaven, South Carolina",3.9,False,False
TXN00175,2025-03-23,09:50:22,da00d5de,23,Female,PROD7033,Reactive foreground toolset,Automotive,Accessories,46.54,4,0.0,186.16,E-Wallet,"East Danielle, Tennessee",2.9,False,False
TXN00176,2023-09-05,09:50:22,fe964a7b,49,Male,PROD5762,Robust 5thgeneration pricing structure,Toys,Action Figures,30.26,1,0.0,30.26,E-Wallet,"Amyfurt, Illinois",,False,True
TXN00177,2023-11-27,09:50:22,2597c5c8,36,Male,PROD2253,Switchable solution-oriented throughput,Books,Children,59.07,2,0.0,118.14,Cash,"Rodriguezberg, Hawaii",4.4,False,False
TXN00178,2025-01-24,09:50:22,eff2ac4d,34,Male,PROD9248,Synergized fault-tolerant policy,Automotive,Car Care,24.71,4,0.22,77.1,Bank Transfer,"Hartmanbury, New Mexico",4.3,True,False
TXN00179,2023-07-18,09:50:22,a1f833ce,38,Female,PROD8371,Cross-group contextually-based ability,Books,Non-Fiction,84.4,2,0.0,168.8,Credit Card,"Steventon, New Mexico",1.3,False,True
TXN00180,2023-01-31,09:50:22,4e94bc37,45,Male,PROD1095,User-centric bandwidth-monitored matrix,Home & Kitchen,Appliances,163.8,2,0.3,229.32,Cash,"Benitezview, Rhode Island",,False,True
TXN00181,2024-12-29,09:50:22,b87986a7,57,Female,PROD7471,Multi-channeled radical artificial intelligence,Books,Educational,12.86,4,0.0,51.44,Bank Transfer,"New Saraburgh, Texas",3.9,False,True
TXN00182,2023-09-15,09:50:22,eb5c68ce,48,Male,PROD4961,Devolved 4thgeneration project,Home & Kitchen,Furniture,45.04,2,0.05,85.58,Debit Card,"North Seanton, Montana",,False,False
TXN00183,2024-12-29,09:50:22,c895e1f9,19,Male,PROD3721,Up-sized optimizing policy,Automotive,Accessories,39.65,1,0.0,39.65,E-Wallet,"East Dennis, New York",1.6,False,False
TXN00184,2024-08-16,09:50:22,eada6103,21,Female,PROD1129,Upgradable grid-enabled time-frame,Books,Educational,25.53,4,0.16,85.78,Debit Card,"West Annachester, Mississippi",1.8,False,False
TXN00185,2023-05-30,09:50:22,e3671e1e,20,Female,PROD7548,Enhanced bifurcated attitude,Toys,Educational,44.28,4,0.0,177.12,Bank Transfer,"Victoriatown, New York",3.9,False,False
TXN00186,2022-11-15,09:50:22,bf5ce0d5,53,Male,PROD5388,Enterprise-wide transitional definition,Health,First Aid,39.46,2,0.0,78.92,Bank Transfer,"Marytown, Idaho",1.1,False,False
TXN00187,2022-11-20,09:50:22,4e8da062,19,Male,PROD5718,Implemented zero administration website,Books,Fiction,28.54,4,0.0,114.16,Cash,"New Sandraville, Tennessee",2.8,False,False
TXN00188,2024-10-04,09:50:22,dc11b251,26,Female,PROD7395,Multi-channeled clear-thinking encryption,Books,Non-Fiction,13.06,5,0.0,65.3,Cash,"West Rickyborough, Arkansas",4.7,False,False
TXN00189,2024-04-30,09:50:22,6647b1b4,60,Female,PROD3115,Multi-layered context-sensitive project,Sports,Yoga,1.99,2,0.0,3.98,Cash,"North Paulville, Utah",,False,True
TXN00190,2024-09-19,09:50:22,7ef917b2,53,Male,PROD1297,Inverse incremental framework,Books,Fiction,21.07,4,0.0,84.28,E-Wallet,"North Angela, Nevada",,False,True
TXN00191,2024-08-24,09:50:22,efcfb0ac,25,Male,PROD8968,Vision-oriented intermediate moratorium,Home & Kitchen,Appliances,179.95,5,0.07,836.77,E-Wallet,"East Nicholasview, North Dakota",,False,False
TXN00192,2024-12-17,09:50:22,32c77fa9,63,Male,PROD8173,Synergistic interactive adapter,Sports,Fitness,34.28,5,0.0,171.4,Debit Card,"Alexandrachester, Vermont",,False,False
TXN00193,2022-08-24,09:50:22,427fc93e,50,Male,PROD3736,Focused bandwidth-monitored Internet solution,Clothing,Men,12.63,5,0.0,63.15,Credit Card,"Rodriguezfort, Michigan",,False,False
TXN00194,2022-11-23,09:50:22,2551280a,27,Female,PROD6482,Cross-group responsive utilization,Sports,Outdoor,33.46,3,0.0,100.38,Bank Transfer,"Robertberg, Kansas",,False,True
TXN00195,2022-09-07,09:50:22,18beb20e,39,Female,PROD9274,Inverse explicit success,Grocery,Dairy,37.71,4,0.0,150.84,Credit Card,"South Johnton, Minnesota",2.0,False,True
TXN00196,2024-08-07,09:50:22,1fb3e30c,69,Female,PROD7773,Optional static groupware,Toys,Games,12.32,2,0.24,18.73,E-Wallet,"Port Alexberg, Colorado",,False,False
TXN00197,2024-03-30,09:50:22,e630fbd7,23,Female,PROD6157,Reduced zero-defect concept,Automotive,Parts,33.07,1,0.0,33.07,Credit Card,"Lake Nancyshire, New Jersey",,False,False
TXN00198,2022-12-15,09:50:22,b9d91d5d,58,Female,PROD7869,Networked tangible system engine,Toys,Action Figures,31.16,4,0.0,124.64,Debit Card,"New Barbara, Iowa",,False,False
TXN00199,2023-09-27,09:50:22,527779be,62,Female,PROD8310,Expanded motivating toolset,Automotive,Parts,7.14,3,0.0,21.42,Credit Card,"Martinhaven, New Mexico",,False,False
TXN00200,2023-06-02,09:50:22,ac0e6931,23,Male,PROD9805,Horizontal regional groupware,Health,Wellness,37.16,4,0.0,148.64,E-Wallet,"Port Chris, Oklahoma",4.1,False,False
TXN00201,2023-05-30,09:50:22,d6a97cc9,51,Female,PROD3621,Cross-group optimal database,Home & Kitchen,Bedding,159.25,5,0.0,796.25,Credit Card,"Lake Heathermouth, Wyoming",3.0,True,False
TXN00202,2024-11-09,09:50:22,5600baee,64,Male,PROD7110,Versatile bi-directional parallelism,Automotive,Electronics,51.66,3,0.0,154.98,Cash,"Emilymouth, Iowa",,False,False
TXN00203,2023-02-17,09:50:22,33b5a0cf,39,Male,PROD9737,Cross-platform grid-enabled protocol,Clothing,Men,81.61,1,0.0,81.61,Bank Transfer,"Matthewstad, North Dakota",3.9,False,True
TXN00204,2024-09-16,09:50:22,5584816f,24,Female,PROD9461,Innovative bandwidth-monitored open architecture,Beauty,Haircare,2.45,5,0.0,12.25,E-Wallet,"Millerborough, Rhode Island",,False,False
TXN00205,2023-05-16,09:50:22,ddd1e2aa,45,Male,PROD8802,Reactive incremental portal,Sports,Yoga,11.24,1,0.16,9.44,E-Wallet,"Lake Amy, Ohio",,False,True
TXN00206,2023-11-27,09:50:22,2855e74d,58,Female,PROD8210,Digitized stable info-mediaries,Automotive,Car Care,40.3,5,0.0,201.5,E-Wallet,"Colinton, Minnesota",4.5,False,False
TXN00207,2024-12-08,09:50:22,9a6efedc,63,Male,PROD4483,User-centric didactic functionalities,Toys,Dolls,40.28,2,0.0,80.56,E-Wallet,"Port Douglasfort, Indiana",,False,True
TXN00208,2023-09-29,09:50:22,143a0163,25,Male,PROD7055,Reduced bi-directional implementation,Home & Kitchen,Bedding,156.05,3,0.0,468.15,Credit Card,"Christopherborough, Florida",3.4,False,True
TXN00209,2022-10-07,09:50:22,601ed665,19,Male,PROD3328,Organic system-worthy ability,Home & Kitchen,Furniture,389.69,3,0.0,1169.07,Cash,"East Alexander, Mississippi",2.2,False,False
TXN00210,2024-10-29,09:50:22,5e4b6f84,22,Male,PROD7841,Team-oriented directional capability,Beauty,Haircare,41.42,2,0.23,63.79,Credit Card,"West Robert, Oklahoma",1.5,False,False
TXN00211,2022-11-22,09:50:22,92f9ef26,50,Female,PROD8371,Innovative holistic policy,Books,Children,52.71,4,0.0,210.84,Bank Transfer,"New Paul, North Carolina",,False,True
TXN00212,2022-08-17,09:50:22,16c3a09b,39,Male,PROD8259,Object-based stable hub,Sports,Fitness,49.08,5,0.0,245.4,E-Wallet,"New Eric, Wisconsin",2.5,False,False
TXN00213,2022-06-05,09:50:22,7020cbf4,59,Male,PROD4152,Compatible static emulation,Home & Kitchen,Furniture,165.6,5,0.0,828.0,Cash,"North Valerieside, Mississippi",,False,False
TXN00214,2022-11-13,09:50:22,247b4b21,19,Female,PROD4371,Open-architected reciprocal focus group,Electronics,Cameras,436.95,5,0.17,1813.34,Credit Card,"Anitaborough, New Hampshire",,False,False
TXN00215,2023-09-02,09:50:22,b4217b50,49,Male,PROD6569,Re-contextualized bottom-line architecture,Health,First Aid,45.18,1,0.0,45.18,Bank Transfer,"Port Jennifer, West Virginia",,False,False
TXN00216,2023-04-11,09:50:22,d4f46796,36,Male,PROD3992,Innovative regional strategy,Automotive,Parts,14.54,4,0.0,58.16,Credit Card,"East Stephanie, Washington",,False,True
TXN00217,2024-08-15,09:50:22,0d213f96,37,Female,PROD2617,Up-sized multimedia model,Beauty,Fragrances,25.26,2,0.29,35.87,Debit Card,"Haleberg, Oregon",,False,False
TXN00218,2025-01-24,09:50:22,5a338420,66,Male,PROD9076,Configurable fault-tolerant open system,Sports,Team Sports,20.29,4,0.0,81.16,Credit Card,"West Daniel, Washington",,False,False
TXN00219,2025-01-15,09:50:22,b9125934,19,Female,PROD4829,Down-sized asynchronous alliance,Clothing,Kids,52.46,1,0.0,52.46,Bank Transfer,"Port Larry, Alaska",2.6,False,True
TXN00220,2023-07-17,09:50:22,a63f8166,37,Female,PROD8306,Pre-emptive incremental product,Automotive,Electronics,76.29,1,0.0,76.29,Bank Transfer,"East Russell, Illinois",,False,False
TXN00221,2024-08-04,09:50:22,ed9f1a86,53,Female,PROD1684,Reduced holistic secured line,Grocery,Beverages,1.99,3,0.0,5.97,Debit Card,"New Vanessa, Idaho",4.1,True,False
TXN00222,2022-09-03,09:50:22,b13ca6e3,61,Female,PROD6757,Multi-layered neutral framework,Health,Medical,43.73,2,0.28,62.97,E-Wallet,"Lauraside, Alaska",2.1,False,True
TXN00223,2023-04-08,09:50:22,970c0352,62,Male,PROD3288,Cross-group exuding groupware,Automotive,Parts,1.99,1,0.18,1.63,Credit Card,"Port Michelleberg, West Virginia",2.2,False,False
TXN00224,2024-06-20,09:50:22,ed22440a,58,Female,PROD8417,Re-engineered foreground flexibility,Toys,Dolls,20.56,5,0.0,102.8,Cash,"Josephbury, Maryland",4.5,False,False
TXN00225,2022-05-10,09:50:22,6c932a95,59,Male,PROD8807,Sharable mission-critical firmware,Sports,Team Sports,51.78,2,0.0,103.56,Bank Transfer,"North Victorview, Florida",,True,True
TXN00226,2024-07-13,09:50:22,fdfbed71,68,Male,PROD9825,User-centric high-level middleware,Home & Kitchen,Decor,124.5,5,0.0,622.5,E-Wallet,"East Dawn, Wisconsin",,True,False
TXN00227,2023-10-31,09:50:22,f6f431c6,42,Male,PROD1138,Exclusive object-oriented migration,Books,Fiction,8.45,3,0.0,25.35,E-Wallet,"Port Loganfort, Mississippi",4.3,False,False
TXN00228,2024-11-22,09:50:22,52c52694,30,Male,PROD5967,Re-engineered non-volatile parallelism,Grocery,Dairy,15.69,1,0.0,15.69,Credit Card,"Josemouth, Georgia",4.0,False,True
TXN00229,2023-12-11,09:50:22,23fe2a84,70,Female,PROD2817,Phased next generation monitoring,Books,Children,43.59,1,0.0,43.59,Bank Transfer,"Port Victoriamouth, Ohio",,False,False
TXN00230,2024-09-18,09:50:22,3b60e7df,55,Male,PROD2065,Synergistic asynchronous software,Books,Non-Fiction,15.39,5,0.23,59.25,Bank Transfer,"Brooksview, Indiana",,False,False
TXN00231,2025-01-26,09:50:22,194bfe92,18,Female,PROD1849,Reduced client-driven help-desk,Grocery,Bakery,34.33,3,0.22,80.33,Bank Transfer,"Port Shannon, Rhode Island",3.5,False,False
TXN00232,2023-03-19,09:50:22,bdffb7a9,64,Male,PROD1769,Intuitive logistical function,Toys,Games,30.91,1,0.0,30.91,E-Wallet,"Christensentown, Illinois",,False,False
TXN00233,2023-05-29,09:50:22,96157ec8,65,Male,PROD7943,Multi-layered value-added initiative,Books,Children,16.97,1,0.0,16.97,Cash,"Timothyton, Arizona",,False,False
TXN00234,2024-01-03,09:50:22,e0f8d0d6,69,Male,PROD6477,Operative multi-state alliance,Grocery,Beverages,72.88,3,0.0,218.64,Credit Card,"West Benjamin, Wisconsin",1.1,False,True
TXN00235,2023-07-25,09:50:22,d98b92c3,22,Female,PROD2567,Universal actuating groupware,Books,Non-Fiction,42.68,3,0.0,128.04,Cash,"Hollowayburgh, Tennessee",,False,False
TXN00236,2022-09-02,09:50:22,bdc865aa,69,Female,PROD1897,Vision-oriented secondary open architecture,Clothing,Men,1.99,1,0.0,1.99,Credit Card,"Hallchester, Maryland",,False,False
TXN00237,2022-09-07,09:50:22,0c43facf,24,Female,PROD4819,Object-based uniform infrastructure,Clothing,Men,55.59,1,0.0,55.59,Cash,"West Jerryville, New York",4.4,False,False
TXN00238,2024-02-07,09:50:22,8df08c6c,39,Male,PROD8439,Self-enabling holistic task-force,Health,Vitamins,16.76,4,0.0,67.04,E-Wallet,"South Paulborough, North Dakota",,False,False
TXN00239,2022-08-31,09:50:22,a2ea85d6,54,Male,PROD9337,Assimilated full-range knowledge user,Clothing,Men,75.57,1,0.0,75.57,Credit Card,"West Theresatown, Florida",,False,False
TXN00240,2022-08-16,09:50:22,11cdc43e,55,Female,PROD9407,Proactive systemic interface,Health,First Aid,14.15,2,0.0,28.3,Credit Card,"East Jason, New York",1.2,False,False
TXN00241,2025-01-06,09:50:22,ce106feb,36,Female,PROD1132,Networked hybrid functionalities,Beauty,Tools,27.71,5,0.0,138.55,Debit Card,"Ramireztown, Alaska",2.9,False,False
TXN00242,2025-02-28,09:50:22,a5031e2d,40,Male,PROD4282,Customizable web-enabled moratorium,Home & Kitchen,Furniture,155.35,2,0.0,310.7,Bank Transfer,"Diazside, Maryland",4.4,False,True
TXN00243,2025-04-27,09:50:22,e8f8e40d,55,Female,PROD5909,User-centric bottom-line neural-net,Clothing,Kids,75.97,2,0.0,151.94,E-Wallet,"Rodriguezfurt, New Hampshire",3.4,False,True
TXN00244,2023-03-24,09:50:22,102bcb80,47,Male,PROD4916,Decentralized optimal attitude,Books,Fiction,5.99,4,0.0,23.96,Credit Card,"Janetmouth, Tennessee",,False,False
TXN00245,2022-08-30,09:50:22,2f833633,40,Male,PROD2887,Mandatory hybrid knowledgebase,Sports,Yoga,23.31,2,0.0,46.62,Credit Card,"Carterfurt, Texas",,False,False
TXN00246,2025-03-11,09:50:22,27b27eb4,32,Female,PROD3855,Virtual regional concept,Health,Medical,20.5,1,0.0,20.5,Debit Card,"Lynchfurt, Georgia",,False,False
TXN00247,2022-10-17,09:50:22,a7c34a01,42,Male,PROD6544,Reduced static installation,Home & Kitchen,Appliances,74.27,1,0.12,65.36,Credit Card,"North Rose, Maine",,False,False
TXN00248,2023-05-21,09:50:22,db56bc46,63,Male,PROD2941,Cross-platform foreground alliance,Grocery,Canned Goods,65.31,3,0.0,195.93,Bank Transfer,"South Jon, Hawaii",4.9,False,False
TXN00249,2022-09-23,09:50:22,a1ea96b1,58,Male,PROD1756,Proactive fault-tolerant budgetary management,Grocery,Beverages,38.1,5,0.0,190.5,Cash,"North Kimberlyview, Missouri",2.3,False,False
TXN00250,2022-09-22,09:50:22,18c92bba,26,Female,PROD4428,Advanced explicit project,Automotive,Parts,4.78,2,0.0,9.56,Credit Card,"Lake Kaitlyn, Indiana",3.5,False,False
TXN00251,2023-08-30,09:50:22,ebe3c517,29,Female,PROD7125,Automated systemic product,Health,Vitamins,48.36,2,0.0,96.72,Bank Transfer,"Meganchester, Rhode Island",2.5,False,False
TXN00252,2024-08-09,09:50:22,ca031d83,32,Male,PROD8406,Synchronized transitional strategy,Books,Educational,72.44,3,0.0,217.32,Bank Transfer,"North Charlesside, Nebraska",,False,False
TXN00253,2023-01-06,09:50:22,b6b1065d,26,Male,PROD5834,Ameliorated client-driven Graphical User Interface,Beauty,Fragrances,50.65,4,0.0,202.6,Cash,"Lake Christopher, Georgia",,False,False
TXN00254,2023-09-22,09:50:22,ad1b95d4,45,Female,PROD7021,User-centric clear-thinking process improvement,Health,Vitamins,1.99,4,0.0,7.96,Cash,"Bautistashire, North Dakota",2.7,False,False
